path_index,selection_policy,selected_path_operational_return_rms,cross_path_median_operational_return_rms,operational_step,time_seconds,operational_book_1_log_mid,operational_book_2_log_mid,operational_pair_centre_log_mid,calendar_book_1_log_mid,calendar_book_2_log_mid,calendar_pair_centre_log_mid,software_version
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,49,24.5,0.0003098018817537292,-0.004122133594625349,-0.0019061658564358099,-0.0021803964744765147,-0.0020708260123988853,-0.0021256112434377,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,50,25.0,0.001914452194072431,-0.0031508351989037314,-0.0006181915024156502,-0.0021803964744765147,-0.0020708260123988853,-0.0021256112434377,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,51,25.5,-0.0002639925600056159,-0.003267047152653857,-0.0017655198563297364,-0.0021803964744765147,-0.0020708260123988853,-0.0021256112434377,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,52,26.0,0.001215454490461605,-0.0021282073533858276,-0.00045637643146211125,-0.0021803964744765147,-0.003267047152653857,-0.002723721813565186,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,53,26.5,0.0027650678323320873,-0.0031721541069141684,-0.00020354313729104056,0.001215454490461605,-0.003267047152653857,-0.001025796331096126,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,54,27.0,0.0013684854725013902,-0.002854451383661638,-0.0007429829555801239,0.001215454490461605,-0.003267047152653857,-0.001025796331096126,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,55,27.5,0.0014102665010605427,-0.004004043593959103,-0.00129688854644928,0.001215454490461605,-0.003267047152653857,-0.001025796331096126,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,56,28.0,0.000590552512270972,-0.005194541486765292,-0.00230199448724716,0.001215454490461605,-0.003267047152653857,-0.001025796331096126,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,57,28.5,0.001418761895058875,-0.006508196086252235,-0.00254471709559668,0.001215454490461605,-0.003267047152653857,-0.001025796331096126,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,58,29.0,0.0015243473637420143,-0.0082652484637077,-0.003370450549982843,0.001215454490461605,-0.003267047152653857,-0.001025796331096126,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,59,29.5,0.0019725415231190875,-0.007764963084727308,-0.0028962107808041104,0.001215454490461605,-0.003267047152653857,-0.001025796331096126,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,60,30.0,0.004014312468111751,-0.008683407645750929,-0.002334547588819589,0.001215454490461605,-0.003267047152653857,-0.001025796331096126,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,61,30.5,0.0024868763499777827,-0.009056159060413072,-0.0032846413552176444,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,62,31.0,0.0035245790406837297,-0.009842085533510514,-0.003158753246413392,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,63,31.5,0.0037024987923020697,-0.009205231259748398,-0.002751366233723164,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,64,32.0,0.0038299885670451815,-0.009097869975666806,-0.0026339407043108123,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,65,32.5,0.002677573681876851,-0.0089100704519776,-0.0031162483850503747,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,66,33.0,0.003343014508596534,-0.008612330730545029,-0.0026346581109742474,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,67,33.5,0.0028329996172489166,-0.009302309836001915,-0.0032346551093764995,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,68,34.0,0.003372718603545572,-0.008278857705812964,-0.0024530695511336964,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,69,34.5,0.005724029764153171,-0.007098603181249413,-0.0006872867085481213,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,70,35.0,0.005090823849415037,-0.006797198128804055,-0.000853187139694509,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,71,35.5,0.004707216763340825,-0.007049040468786363,-0.0011709118527227693,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,72,36.0,0.007097221436883561,-0.007630633406477641,-0.0002667059847970398,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,73,36.5,0.0058956138680005266,-0.006196538210262087,-0.0001504621711307802,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,74,37.0,0.005625763823562245,-0.005509469304517012,5.814725952261665e-05,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,75,37.5,0.005834498653479934,-0.005851796097855522,-8.64872218779393e-06,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,76,38.0,0.005557207708532998,-0.0067641508547102575,-0.0006034715730886299,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,77,38.5,0.005222417555613815,-0.0063418117367150945,-0.0005596970905506395,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,78,39.0,0.005064350491081097,-0.006100334837396831,-0.0005179921731578671,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,79,39.5,0.0058054556557763206,-0.0070644978999519215,-0.0006295211220878004,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,80,40.0,0.0053316934151497394,-0.006259320560987047,-0.0004638135729186539,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,81,40.5,0.0049611161017894005,-0.005262402081531448,-0.00015064298987102357,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,82,41.0,0.003758567699390701,-0.005972822847981757,-0.0011071275742955279,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,83,41.5,0.0023576666898513033,-0.006357508335214299,-0.0019999208226814977,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,84,42.0,0.002906171875403262,-0.005809761973461655,-0.0014517950490291966,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,85,42.5,0.0027272622829630972,-0.0064626020409331575,-0.0018676698789850301,0.001215454490461605,-0.008683407645750929,-0.003733976577644662,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,86,43.0,0.0025283970174502586,-0.005792084132706959,-0.0016318435576283504,0.001215454490461605,-0.0064626020409331575,-0.0026235737752357763,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,87,43.5,-0.0006507190594574608,-0.005033291872726553,-0.002842005466092007,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,88,44.0,-0.0015125075066957788,-0.005337744514102696,-0.0034251260103992376,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,89,44.5,-0.0011543011985798296,-0.004689026155874548,-0.002921663677227189,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,90,45.0,0.0013468103833539531,-0.004923809550720179,-0.001788499583683113,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,91,45.5,0.0006800228798766288,-0.006977506897416358,-0.0031487420087698646,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,92,46.0,0.002312965252331532,-0.006796305157184684,-0.002241669952426576,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,93,46.5,0.0015842010664924616,-0.006369110252423885,-0.0023924545929657117,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,94,47.0,0.00035936610735103666,-0.006878547941960578,-0.0032595909173047705,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,95,47.5,-0.000988332769002842,-0.007674563986733052,-0.004331448377867947,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,96,48.0,-0.0003253822803887668,-0.007892721247242551,-0.004109051763815659,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,97,48.5,0.0003509730878589448,-0.00821918770686704,-0.0039341073095040474,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,98,49.0,-0.00039208822929974463,-0.008225329608828838,-0.004308708919064291,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,99,49.5,-0.0008200732212810952,-0.009112469650000149,-0.004966271435640622,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,100,50.0,-6.935665801886814e-05,-0.01116425078146488,-0.005616803719741874,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,101,50.5,-0.0009363312301595844,-0.00912190442271954,-0.005029117826439562,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,102,51.0,-0.0003205329591066536,-0.007890190014283704,-0.004105361486695179,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,103,51.5,0.0006736913717949358,-0.008434303993099856,-0.0038803063106524604,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,104,52.0,0.0007915050588203373,-0.008554875660231387,-0.003881685300705525,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,105,52.5,-0.0005456192821033379,-0.00854838825680665,-0.004547003769454994,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,106,53.0,-0.000584247612333319,-0.008511535157569514,-0.004547891384951416,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,107,53.5,0.0020913944545700646,-0.008712666243147371,-0.0033106358942886533,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,108,54.0,0.0025263784875126753,-0.008568326535535783,-0.003020974024011554,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,109,54.5,0.001768773549454602,-0.008395443651904116,-0.0033133350512247572,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,110,55.0,0.0030824427853408656,-0.008440800105983998,-0.002679178660321566,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,111,55.5,0.0026102561401148343,-0.008982845122802494,-0.0031862944913438294,0.0025283970174502586,-0.0064626020409331575,-0.0019671025117414496,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,112,56.0,0.0012198745265003144,-0.00993348959159085,-0.004356807532545267,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,113,56.5,0.0016853138030920088,-0.01161646258534918,-0.004965574391128586,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,114,57.0,0.0019144338985884683,-0.011475983420373759,-0.0047807747608926456,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,115,57.5,0.0004774580795468344,-0.011029862439017893,-0.005276202179735529,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,116,58.0,0.0014616858538710773,-0.01362308007773809,-0.006080697111933506,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,117,58.5,0.0005631189414214324,-0.01329144954803553,-0.006364165303307049,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,118,59.0,0.001471476850359759,-0.01320548789709472,-0.00586700552336748,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,119,59.5,0.0017323690247414928,-0.013026908372749266,-0.0056472696740038865,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,120,60.0,0.0009668505282256692,-0.014766948365606214,-0.006900048918690272,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,121,60.5,-0.0015578737393556197,-0.0143981394020158,-0.00797800657068571,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,122,61.0,-0.0013319024303574817,-0.014241838292869388,-0.007786870361613435,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
4,operational_return_rms_nearest_cross_path_median,0.04679472835816379,0.04721049446718482,123,61.5,-0.001781066479128443,-0.014986642396738553,-0.008383854437933498,0.0025283970174502586,-0.008982845122802494,-0.0032272240526761177,1.8.3
