event_id,path_index,book_index,same_book_event_index,operational_step,operational_time_seconds,event_type,quantity,filled_quantity,ground_truth_aggressor_sign,quote_midpoint_sign,legacy_tick_rule_sign,pre_event_mid_log_price,execution_log_price_proxy,affected_grid_indices,software_version
v183-p01-b2-e018,1,1,17,651,325.5,market_order,0.015,0.015,-1,-1,-1,0.03337047406251234,-0.10968770831533328,"[100, 99, 98]",1.8.3
v183-p01-b2-e019,1,1,18,671,335.5,market_order,0.015,0.015,-1,-1,-1,0.01651662841879987,-0.13222493329163404,"[100, 99, 98]",1.8.3
v183-p01-b2-e020,1,1,19,691,345.5,market_order,0.015,0.015,-1,-1,-1,0.006886134222770641,-0.14516279478203184,"[100, 99, 98]",1.8.3
v183-p01-b2-e021,1,1,20,711,355.5,market_order,0.015,0.015,-1,-1,-1,0.004096284585662559,-0.14889511693452137,"[100, 99, 98]",1.8.3
v183-p01-b2-e022,1,1,21,731,365.5,market_order,0.015,0.015,-1,-1,-1,-0.004264919239525433,-0.15638902994959397,"[99, 98]",1.8.3
v183-p01-b2-e023,1,1,22,751,375.5,market_order,0.015,0.015,-1,-1,-1,-0.012315803656225796,-0.16016471272617566,"[99, 98]",1.8.3
v183-p01-b2-e024,1,1,23,771,385.5,market_order,0.015,0.015,-1,-1,-1,-0.01469196155440601,-0.16123235187025442,"[99, 98]",1.8.3
v183-p01-b2-e025,1,1,24,791,395.5,market_order,0.015,0.015,1,1,1,-0.01882291671100972,0.1306768235614318,"[100, 101, 102]",1.8.3
v183-p01-b2-e026,1,1,25,811,405.5,market_order,0.015,0.015,-1,-1,-1,0.021040379241067296,-0.1271340984743754,"[100, 99, 98]",1.8.3
v183-p01-b2-e027,1,1,26,831,415.5,market_order,0.015,0.015,-1,-1,-1,0.0025926280919939546,-0.15120366554810205,"[100, 99, 98]",1.8.3
v183-p01-b2-e028,1,1,27,851,425.5,market_order,0.015,0.015,-1,-1,-1,-0.011121306744417928,-0.1597511129580757,"[99, 98]",1.8.3
v183-p01-b2-e029,1,1,28,871,435.5,market_order,0.015,0.015,-1,-1,-1,-0.025022649891195722,-0.1661516428969687,"[99, 98]",1.8.3
v183-p01-b2-e030,1,1,29,891,445.5,market_order,0.015,0.015,-1,-1,-1,-0.026723058719368573,-0.16685644089462834,"[99, 98]",1.8.3
v183-p01-b2-e031,1,1,30,911,455.5,market_order,0.015,0.015,1,1,1,-0.029683130432736862,0.11622206791758737,"[100, 101, 102]",1.8.3
v183-p01-b2-e032,1,1,31,931,465.5,market_order,0.015,0.015,1,1,1,0.007363516237470951,0.1586433428393973,"[101, 102]",1.8.3
v183-p01-b2-e033,1,1,32,951,475.5,market_order,0.015,0.015,-1,-1,-1,0.03552010271674346,-0.10833793135627844,"[100, 99, 98]",1.8.3
v183-p01-b2-e034,1,1,33,971,485.5,market_order,0.015,0.015,-1,-1,-1,0.0023069326884785687,-0.1518268299738609,"[100, 99, 98]",1.8.3
v183-p01-b2-e035,1,1,34,991,495.5,market_order,0.015,0.015,-1,-1,-1,-0.015709941309222056,-0.16203265218634647,"[99, 98]",1.8.3
v183-p01-b2-e036,1,1,35,1011,505.5,market_order,0.015,0.015,1,1,1,-0.025614663005709526,0.12180174820473114,"[100, 101, 102]",1.8.3
v183-p01-b2-e037,1,1,36,1031,515.5,market_order,0.015,0.015,1,1,1,0.006825730442146553,0.1584147969514061,"[101, 102]",1.8.3
v183-p01-b2-e038,1,1,37,1051,525.5,market_order,0.015,0.015,1,1,1,0.024123132352768608,0.16609546716989917,"[101, 102]",1.8.3
v183-p01-b2-e039,1,1,38,1071,535.5,market_order,0.015,0.015,1,1,1,0.03229168432768985,0.16969339929958763,"[101, 102]",1.8.3
v183-p01-b2-e040,1,1,39,1091,545.5,market_order,0.015,0.015,-1,-1,-1,0.0368693590322499,-0.10681417320533858,"[100, 99, 98]",1.8.3
v183-p01-b2-e041,1,1,40,1111,555.5,market_order,0.015,0.015,-1,-1,-1,0.0014874769301155954,-0.1532135271930339,"[100, 99, 98]",1.8.3
v183-p01-b2-e042,1,1,41,1131,565.5,market_order,0.015,0.015,-1,-1,-1,-0.026058924667784034,-0.16694306979603124,"[99, 98]",1.8.3
v183-p01-b2-e043,1,1,42,1151,575.5,market_order,0.015,0.015,-1,-1,-1,-0.05404022152296105,-0.19263150476219704,"[99, 98, 97]",1.8.3
v183-p01-b2-e044,1,1,43,1171,585.5,market_order,0.015,0.015,-1,-1,-1,-0.06865475441418456,-0.21224124737675307,"[99, 98, 97]",1.8.3
v183-p01-b2-e045,1,1,44,1191,595.5,market_order,0.015,0.015,1,1,1,-0.06767596290763066,0.06994569304055258,"[100, 101]",1.8.3
v183-p01-b2-e046,1,1,45,1211,605.5,market_order,0.015,0.015,-1,-1,-1,-0.026280749352696503,-0.1671791078767373,"[99, 98]",1.8.3
v183-p01-b2-e047,1,1,46,1231,615.5,market_order,0.015,0.015,-1,-1,-1,-0.04225753902609064,-0.17660112329777566,"[99, 98, 97]",1.8.3
v183-p01-b2-e048,1,1,47,1251,625.5,market_order,0.015,0.015,-1,-1,-1,-0.04333026094787258,-0.17729619013472775,"[99, 98, 97]",1.8.3
v183-p02-b1-e001,2,0,0,301,150.5,market_order,0.015,0.015,-1,-1,0,-0.00877798530860767,-0.15623227781009144,"[99, 98]",1.8.3
v183-p02-b1-e002,2,0,1,321,160.5,market_order,0.015,0.015,-1,-1,-1,-0.03404092478406501,-0.16913604326087697,"[99, 98]",1.8.3
v183-p02-b1-e003,2,0,2,341,170.5,market_order,0.015,0.015,1,1,1,-0.05388483805812858,0.08020106366771497,"[100, 101, 102]",1.8.3
v183-p02-b1-e004,2,0,3,361,180.5,market_order,0.015,0.015,-1,-1,-1,-0.020978097758830222,-0.1637826879234193,"[99, 98]",1.8.3
v183-p02-b1-e005,2,0,4,381,190.5,market_order,0.015,0.015,1,1,1,-0.055035477315642664,0.07958503767318993,"[100, 101, 102]",1.8.3
v183-p02-b1-e006,2,0,5,401,200.5,market_order,0.015,0.015,-1,-1,-1,-0.03177556704632714,-0.16893949093157964,"[99, 98]",1.8.3
v183-p02-b1-e007,2,0,6,421,210.5,market_order,0.015,0.015,-1,-1,-1,-0.05374780372473948,-0.19039791899712663,"[99, 98, 97]",1.8.3
v183-p02-b1-e008,2,0,7,441,220.5,market_order,0.015,0.015,-1,-1,-1,-0.07807716188461415,-0.22378543230493886,"[99, 98, 97]",1.8.3
v183-p02-b1-e009,2,0,8,461,230.5,market_order,0.015,0.015,1,1,1,-0.08942333464958377,0.059875238053893214,"[100, 101]",1.8.3
v183-p02-b1-e010,2,0,9,481,240.5,market_order,0.015,0.015,-1,-1,-1,-0.05244689707915541,-0.19051875782496497,"[99, 98, 97]",1.8.3
v183-p02-b1-e011,2,0,10,501,250.5,market_order,0.015,0.015,-1,-1,-1,-0.0720232843827232,-0.2160849918206611,"[99, 98, 97]",1.8.3
v183-p02-b1-e012,2,0,11,521,260.5,market_order,0.015,0.015,-1,-1,-1,-0.08250557060638222,-0.23026440099259615,"[99, 98, 97]",1.8.3
v183-p02-b1-e013,2,0,12,541,270.5,market_order,0.015,0.015,-1,-1,-1,-0.09371845576586177,-0.2455169494088484,"[99, 98, 97]",1.8.3
v183-p02-b1-e014,2,0,13,561,280.5,market_order,0.015,0.015,1,1,1,-0.09522346711025546,0.05772595142322105,"[100, 101]",1.8.3
v183-p02-b1-e015,2,0,14,581,290.5,market_order,0.015,0.015,-1,-1,-1,-0.04761241066308526,-0.18460588621745475,"[99, 98, 97]",1.8.3
v183-p02-b1-e016,2,0,15,601,300.5,market_order,0.015,0.015,-1,-1,-1,-0.06547038413191304,-0.2074497574435788,"[99, 98, 97]",1.8.3
v183-p02-b1-e017,2,0,16,621,310.5,market_order,0.015,0.015,1,1,1,-0.06882058461519153,0.06916945762374654,"[100, 101]",1.8.3
v183-p02-b1-e018,2,0,17,641,320.5,market_order,0.015,0.015,1,1,1,-0.024976953401007182,0.1211427567764293,"[100, 101, 102]",1.8.3
v183-p02-b1-e019,2,0,18,661,330.5,market_order,0.015,0.015,1,1,1,0.0016701836724062264,0.15542577553617537,"[101, 102]",1.8.3
v183-p02-b1-e020,2,0,19,681,340.5,market_order,0.015,0.015,1,1,1,0.01652174755922207,0.16228545124008845,"[101, 102]",1.8.3
v183-p02-b1-e021,2,0,20,701,350.5,market_order,0.015,0.015,-1,-1,-1,0.03285468779965089,-0.1117481142251839,"[100, 99, 98]",1.8.3
v183-p02-b1-e022,2,0,21,721,360.5,market_order,0.015,0.015,-1,-1,-1,0.00386697527816599,-0.14980762464667613,"[100, 99, 98]",1.8.3
v183-p02-b1-e023,2,0,22,741,370.5,market_order,0.015,0.015,1,1,1,-0.019227755762618218,0.1299247125462035,"[100, 101, 102]",1.8.3
v183-p02-b1-e024,2,0,23,761,380.5,market_order,0.015,0.015,1,1,1,0.011921491191738793,0.16044041982521517,"[101, 102]",1.8.3
v183-p02-b1-e025,2,0,24,781,390.5,market_order,0.015,0.015,1,1,1,0.02958282960126954,0.16836986031651485,"[101, 102]",1.8.3
v183-p02-b1-e026,2,0,25,801,400.5,market_order,0.015,0.015,1,1,1,0.03719307991330471,0.17175173994551882,"[101, 102]",1.8.3
v183-p02-b1-e027,2,0,26,821,410.5,market_order,0.015,0.015,-1,-1,-1,0.04044351773481376,-0.10171564876612404,"[100, 99, 98]",1.8.3
v183-p02-b1-e028,2,0,27,841,420.5,market_order,0.015,0.015,1,1,1,0.0005963350420792992,0.15561744192804636,"[101, 102]",1.8.3
v183-p02-b1-e029,2,0,28,861,430.5,market_order,0.015,0.015,1,1,1,0.026122053585116677,0.16684198080937634,"[101, 102]",1.8.3
v183-p02-b1-e030,2,0,29,881,440.5,market_order,0.015,0.015,1,1,1,0.02863979436899506,0.16783860569019,"[101, 102]",1.8.3
v183-p02-b1-e031,2,0,30,901,450.5,market_order,0.015,0.015,-1,-1,-1,0.030784678797660833,-0.11463380667344979,"[100, 99, 98]",1.8.3
v183-p02-b1-e032,2,0,31,921,460.5,market_order,0.015,0.015,1,1,1,0.0028303625296567424,0.15665693291775712,"[101, 102]",1.8.3
v183-p02-b1-e033,2,0,32,941,470.5,market_order,0.015,0.015,1,1,1,0.028273113081157403,0.1678389869938149,"[101, 102]",1.8.3
v183-p02-b1-e034,2,0,33,961,480.5,market_order,0.015,0.015,1,1,1,0.040762091599598906,0.17378481924731423,"[101, 102, 103]",1.8.3
v183-p02-b1-e035,2,0,34,981,490.5,market_order,0.015,0.015,1,1,1,0.04833777048907326,0.18377947707210077,"[101, 102, 103]",1.8.3
v183-p02-b1-e036,2,0,35,1001,500.5,market_order,0.015,0.015,-1,-1,-1,0.05369491085165965,-0.08445048140867643,"[100, 99, 98]",1.8.3
v183-p02-b1-e037,2,0,36,1021,510.5,market_order,0.015,0.015,-1,-1,-1,0.01216476291169628,-0.13883966485761945,"[100, 99, 98]",1.8.3
v183-p02-b1-e038,2,0,37,1041,520.5,market_order,0.015,0.015,-1,-1,-1,-0.004531840868779391,-0.1570750468418337,"[99, 98]",1.8.3
v183-p02-b1-e039,2,0,38,1061,530.5,market_order,0.015,0.015,-1,-1,-1,-0.016034645023536492,-0.16228323967904934,"[99, 98]",1.8.3
v183-p02-b1-e040,2,0,39,1081,540.5,market_order,0.015,0.015,1,1,1,-0.028384046021562567,0.11811233553814605,"[100, 101, 102]",1.8.3
v183-p02-b1-e041,2,0,40,1101,550.5,market_order,0.015,0.015,1,1,1,0.008182057411630188,0.1589349472002862,"[101, 102]",1.8.3
v183-p02-b1-e042,2,0,41,1121,560.5,market_order,0.015,0.015,1,1,1,0.016225466066880804,0.16241862537530563,"[101, 102]",1.8.3
v183-p02-b1-e043,2,0,42,1141,570.5,market_order,0.015,0.015,-1,-1,-1,0.022509700653334207,-0.12594274986923198,"[100, 99, 98]",1.8.3
v183-p02-b1-e044,2,0,43,1161,580.5,market_order,0.015,0.015,-1,-1,-1,-0.01692425922856683,-0.16293216100799135,"[99, 98]",1.8.3
v183-p02-b1-e045,2,0,44,1181,590.5,market_order,0.015,0.015,-1,-1,-1,-0.02921231184488933,-0.16834686881211552,"[99, 98]",1.8.3
v183-p02-b1-e046,2,0,45,1201,600.5,market_order,0.015,0.015,-1,-1,-1,-0.03832066382902474,-0.17239577532963404,"[99, 98]",1.8.3
v183-p02-b1-e047,2,0,46,1221,610.5,market_order,0.015,0.015,1,1,1,-0.04438312660828253,0.09689482846567929,"[100, 101, 102]",1.8.3
v183-p02-b1-e048,2,0,47,1241,620.5,market_order,0.015,0.015,1,1,1,0.0010783390111021548,0.15571192257385144,"[101, 102]",1.8.3
v183-p02-b2-e001,2,1,0,311,155.5,market_order,0.015,0.015,-1,-1,0,0.004949523533695288,-0.1449054345636989,"[100, 99, 98]",1.8.3
v183-p02-b2-e002,2,1,1,331,165.5,market_order,0.015,0.015,-1,-1,-1,-0.024866583362639735,-0.16479248710145997,"[99, 98]",1.8.3
v183-p02-b2-e003,2,1,2,351,175.5,market_order,0.015,0.015,-1,-1,-1,-0.044970712192751776,-0.17596588074801156,"[99, 98, 97]",1.8.3
v183-p02-b2-e004,2,1,3,371,185.5,market_order,0.015,0.015,-1,-1,-1,-0.05139476744002143,-0.18525519318737607,"[99, 98, 97]",1.8.3
v183-p02-b2-e005,2,1,4,391,195.5,market_order,0.015,0.015,-1,-1,-1,-0.06045747775457543,-0.19830638859463426,"[99, 98, 97]",1.8.3
v183-p02-b2-e006,2,1,5,411,205.5,market_order,0.015,0.015,-1,-1,-1,-0.07223104524298918,-0.21502862746703047,"[99, 98, 97]",1.8.3
v183-p02-b2-e007,2,1,6,431,215.5,market_order,0.015,0.015,-1,-1,-1,-0.08380895837222928,-0.23128150320647486,"[99, 98, 97]",1.8.3
v183-p02-b2-e008,2,1,7,451,225.5,market_order,0.015,0.015,-1,-1,-1,-0.09170615745541252,-0.24229386181566326,"[99, 98, 97]",1.8.3
v183-p02-b2-e009,2,1,8,471,235.5,market_order,0.015,0.015,1,1,1,-0.10121340023239171,0.05382148343992288,"[99, 100, 101]",1.8.3
v183-p02-b2-e010,2,1,9,491,245.5,market_order,0.015,0.015,-1,-1,-1,-0.06138006833545733,-0.20268090398028402,"[99, 98, 97]",1.8.3
v183-p02-b2-e011,2,1,10,511,255.5,market_order,0.015,0.015,1,1,1,-0.07843882501293817,0.064833770056703,"[100, 101]",1.8.3
v183-p02-b2-e012,2,1,11,531,265.5,market_order,0.015,0.015,1,1,1,-0.04741536469698661,0.09045541501214743,"[100, 101, 102]",1.8.3
v183-p02-b2-e013,2,1,12,551,275.5,market_order,0.015,0.015,1,1,1,-0.04491372200248692,0.09327527332832075,"[100, 101, 102]",1.8.3
v183-p02-b2-e014,2,1,13,571,285.5,market_order,0.015,0.015,1,1,1,-0.03553807790369283,0.10591503897235535,"[100, 101, 102]",1.8.3
v183-p02-b2-e015,2,1,14,591,295.5,market_order,0.015,0.015,1,1,1,-0.02823891015838835,0.11586122985077899,"[100, 101, 102]",1.8.3
v183-p02-b2-e016,2,1,15,611,305.5,market_order,0.015,0.015,1,1,1,-0.024723981528859504,0.12066636401048149,"[100, 101, 102]",1.8.3
v183-p02-b2-e017,2,1,16,631,315.5,market_order,0.015,0.015,1,1,1,-0.018890734417497557,0.12862899827374666,"[100, 101, 102]",1.8.3
v183-p02-b2-e018,2,1,17,651,325.5,market_order,0.015,0.015,1,1,1,-0.014702675077218966,0.13434888707728757,"[100, 101, 102]",1.8.3
v183-p02-b2-e019,2,1,18,671,335.5,market_order,0.015,0.015,1,1,1,-0.0004237578345729909,0.15364113619794104,"[100, 101, 102]",1.8.3
v183-p02-b2-e020,2,1,19,691,345.5,market_order,0.015,0.015,1,1,1,0.0155682896594283,0.16164523286808172,"[101, 102]",1.8.3
v183-p02-b2-e021,2,1,20,711,355.5,market_order,0.015,0.015,-1,-1,-1,0.02607993683470212,-0.12095541557619652,"[100, 99, 98]",1.8.3
v183-p02-b2-e022,2,1,21,731,365.5,market_order,0.015,0.015,-1,-1,-1,-0.011504031920632873,-0.16043834383645617,"[99, 98]",1.8.3
v183-p02-b2-e023,2,1,22,751,375.5,market_order,0.015,0.015,1,1,1,-0.03209757890850955,0.11274607171898893,"[100, 101, 102]",1.8.3
v183-p02-b2-e024,2,1,23,771,385.5,market_order,0.015,0.015,1,1,1,0.00100486904704216,0.15533980550054138,"[101, 102]",1.8.3
v183-p02-b2-e025,2,1,24,791,395.5,market_order,0.015,0.015,-1,-1,-1,0.017878293001167708,-0.13195609752365245,"[100, 99, 98]",1.8.3
v183-p02-b2-e026,2,1,25,811,405.5,market_order,0.015,0.015,-1,-1,-1,-0.002696111231660081,-0.1564291528375442,"[99, 98]",1.8.3
v183-p02-b2-e027,2,1,26,831,415.5,market_order,0.015,0.015,-1,-1,-1,-0.016664356136532527,-0.16261872235303412,"[99, 98]",1.8.3
v183-p02-b2-e028,2,1,27,851,425.5,market_order,0.015,0.015,-1,-1,-1,-0.0284564526815759,-0.16789509285505416,"[99, 98]",1.8.3
v183-p02-b2-e029,2,1,28,871,435.5,market_order,0.015,0.015,-1,-1,-1,-0.03253679071271888,-0.1696745131340409,"[99, 98]",1.8.3
v183-p02-b2-e030,2,1,29,891,445.5,market_order,0.015,0.015,-1,-1,1,-0.03170664897521071,-0.16923050555027655,"[99, 98]",1.8.3
v183-p02-b2-e031,2,1,30,911,455.5,market_order,0.015,0.015,1,1,1,-0.03053787271126815,0.11506993129324955,"[100, 101, 102]",1.8.3
v183-p02-b2-e032,2,1,31,931,465.5,market_order,0.015,0.015,1,1,1,0.004764128134736458,0.15741739310869515,"[101, 102]",1.8.3
v183-p02-b2-e033,2,1,32,951,475.5,market_order,0.015,0.015,1,1,1,0.02795571307995417,0.16780031722886976,"[101, 102]",1.8.3
v183-p02-b2-e034,2,1,33,971,485.5,market_order,0.015,0.015,-1,-1,-1,0.045804337353707404,-0.0949560369105524,"[100, 99, 98]",1.8.3
v183-p02-b2-e035,2,1,34,991,495.5,market_order,0.015,0.015,-1,-1,-1,0.025657263406111276,-0.12067291935877643,"[100, 99, 98]",1.8.3
v183-p02-b2-e036,2,1,35,1011,505.5,market_order,0.015,0.015,-1,-1,-1,0.012516103486947315,-0.138051488433748,"[100, 99, 98]",1.8.3
v183-p02-b2-e037,2,1,36,1031,515.5,market_order,0.015,0.015,1,1,1,-0.001297201743161655,0.1542673773531274,"[100, 101, 102]",1.8.3
v183-p02-b2-e038,2,1,37,1051,525.5,market_order,0.015,0.015,1,1,1,0.03529298109273148,0.17122531544911776,"[101, 102]",1.8.3
v183-p02-b2-e039,2,1,38,1071,535.5,market_order,0.015,0.015,-1,-1,-1,0.04329548450545939,-0.09816034175584508,"[100, 99, 98]",1.8.3
v183-p02-b2-e040,2,1,39,1091,545.5,market_order,0.015,0.015,-1,-1,-1,0.007337198273797909,-0.14523250401007254,"[100, 99, 98]",1.8.3
v183-p02-b2-e041,2,1,40,1111,555.5,market_order,0.015,0.015,-1,-1,-1,-0.009791811913030926,-0.15939726833209597,"[99, 98]",1.8.3
v183-p02-b2-e042,2,1,41,1131,565.5,market_order,0.015,0.015,-1,-1,-1,-0.02185300146098658,-0.16487277036551506,"[99, 98]",1.8.3
v183-p02-b2-e043,2,1,42,1151,575.5,market_order,0.015,0.015,1,1,1,-0.03126946556543142,0.11436612907917403,"[100, 101, 102]",1.8.3
v183-p02-b2-e044,2,1,43,1171,585.5,market_order,0.015,0.015,1,1,1,-0.005369545286257285,0.14816548531124232,"[100, 101, 102]",1.8.3
v183-p02-b2-e045,2,1,44,1191,595.5,market_order,0.015,0.015,1,1,1,0.01147741452310215,0.16036519367985924,"[101, 102]",1.8.3
v183-p02-b2-e046,2,1,45,1211,605.5,market_order,0.015,0.015,1,1,1,0.019229794708280276,0.16378646468809893,"[101, 102]",1.8.3
v183-p02-b2-e047,2,1,46,1231,615.5,market_order,0.015,0.015,1,1,1,0.022222519592433702,0.16506337450153533,"[101, 102]",1.8.3
v183-p02-b2-e048,2,1,47,1251,625.5,market_order,0.015,0.015,1,1,1,0.03694930561956577,0.17177408678688738,"[101, 102]",1.8.3
v183-p03-b1-e001,3,0,0,301,150.5,market_order,0.015,0.015,1,1,0,0.006067143019832811,0.1549330050039836,"[101, 102]",1.8.3
v183-p03-b1-e002,3,0,1,321,160.5,market_order,0.015,0.015,-1,-1,-1,0.02967287338656521,-0.11231424057462673,"[100, 99, 98]",1.8.3
v183-p03-b1-e003,3,0,2,341,170.5,market_order,0.015,0.015,-1,-1,-1,0.004284297490216761,-0.1475829956915932,"[100, 99, 98]",1.8.3
v183-p03-b1-e004,3,0,3,361,180.5,market_order,0.015,0.015,1,1,1,-0.0056419264977050215,0.1468831409453767,"[100, 101, 102]",1.8.3
v183-p03-b1-e005,3,0,4,381,190.5,market_order,0.015,0.015,-1,-1,-1,0.025744769710136926,-0.11946836402623186,"[100, 99, 98]",1.8.3
v183-p03-b1-e006,3,0,5,401,200.5,market_order,0.015,0.015,1,1,1,0.008786173492383254,0.15878469516974944,"[101, 102]",1.8.3
v183-p03-b1-e007,3,0,6,421,210.5,market_order,0.015,0.015,1,1,1,0.03415319110261007,0.1700919910086977,"[101, 102]",1.8.3
v183-p03-b1-e008,3,0,7,441,220.5,market_order,0.015,0.015,1,1,1,0.04839629419879831,0.18304010164515933,"[101, 102, 103]",1.8.3
v183-p03-b1-e009,3,0,8,461,230.5,market_order,0.015,0.015,1,1,1,0.06140273604577823,0.20086331397346135,"[101, 102, 103]",1.8.3
v183-p03-b1-e010,3,0,9,481,240.5,market_order,0.015,0.015,1,1,1,0.08068864864336685,0.22748964225310903,"[101, 102, 103]",1.8.3
v183-p03-b1-e011,3,0,10,501,250.5,market_order,0.015,0.015,-1,-1,-1,0.09103779913855164,-0.05936126608113638,"[100, 99]",1.8.3
v183-p03-b1-e012,3,0,11,521,260.5,market_order,0.015,0.015,-1,-1,-1,0.05703191050270058,-0.07765891585543379,"[100, 99, 98]",1.8.3
v183-p03-b1-e013,3,0,12,541,270.5,market_order,0.015,0.015,-1,-1,-1,0.041238002637514995,-0.0983420354771404,"[100, 99, 98]",1.8.3
v183-p03-b1-e014,3,0,13,561,280.5,market_order,0.015,0.015,-1,-1,-1,0.027814261427451536,-0.11650301786930581,"[100, 99, 98]",1.8.3
v183-p03-b1-e015,3,0,14,581,290.5,market_order,0.015,0.015,-1,-1,-1,0.027524842946449937,-0.11685517848983674,"[100, 99, 98]",1.8.3
v183-p03-b1-e016,3,0,15,601,300.5,market_order,0.015,0.015,-1,-1,-1,0.01785744606398385,-0.13000926251552722,"[100, 99, 98]",1.8.3
v183-p03-b1-e017,3,0,16,621,310.5,market_order,0.015,0.015,-1,-1,-1,0.0072700210759987696,-0.14438910971901392,"[100, 99, 98]",1.8.3
v183-p03-b1-e018,3,0,17,641,320.5,market_order,0.015,0.015,-1,-1,-1,0.00528583643084657,-0.14711412402400068,"[100, 99, 98]",1.8.3
v183-p03-b1-e019,3,0,18,661,330.5,market_order,0.015,0.015,-1,-1,-1,0.0017161361816071708,-0.15193485206280086,"[100, 99, 98]",1.8.3
v183-p03-b1-e020,3,0,19,681,340.5,market_order,0.015,0.015,-1,-1,-1,-0.008571634849380144,-0.15833162017229366,"[99, 98]",1.8.3
v183-p03-b1-e021,3,0,20,701,350.5,market_order,0.015,0.015,-1,-1,-1,-0.024518874274466404,-0.16581188178676787,"[99, 98]",1.8.3
v183-p03-b1-e022,3,0,21,721,360.5,market_order,0.015,0.015,1,1,1,-0.03706394452128388,0.10636457220649394,"[100, 101, 102]",1.8.3
v183-p03-b1-e023,3,0,22,741,370.5,market_order,0.015,0.015,1,1,1,-0.014077230253130388,0.1363290401720584,"[100, 101, 102]",1.8.3
v183-p03-b1-e024,3,0,23,761,380.5,market_order,0.015,0.015,1,1,1,0.013320976433414441,0.16108961634034255,"[101, 102]",1.8.3
v183-p03-b1-e025,3,0,24,781,390.5,market_order,0.015,0.015,1,1,1,0.030837958418333977,0.16899897190004706,"[101, 102]",1.8.3
v183-p03-b1-e026,3,0,25,801,400.5,market_order,0.015,0.015,-1,-1,-1,0.04554172883188762,-0.09514911018404582,"[100, 99, 98]",1.8.3
v183-p03-b1-e027,3,0,26,821,410.5,market_order,0.015,0.015,-1,-1,-1,0.021721112191170747,-0.1258687283435438,"[100, 99, 98]",1.8.3
v183-p03-b1-e028,3,0,27,841,420.5,market_order,0.015,0.015,1,1,1,0.009750368129415243,0.16003334685427453,"[101, 102]",1.8.3
v183-p03-b1-e029,3,0,28,861,430.5,market_order,0.015,0.015,1,1,1,0.042051718797247804,0.17714576238200466,"[101, 102, 103]",1.8.3
v183-p03-b1-e030,3,0,29,881,440.5,market_order,0.015,0.015,1,1,1,0.06247210975184922,0.2040232449338563,"[101, 102, 103]",1.8.3
v183-p03-b1-e031,3,0,30,901,450.5,market_order,0.015,0.015,1,1,1,0.08248213644527821,0.2309861419660166,"[101, 102, 103]",1.8.3
v183-p03-b1-e032,3,0,31,921,460.5,market_order,0.015,0.015,1,1,1,0.10237845293509408,0.2556451488770917,"[102, 103]",1.8.3
v183-p03-b1-e033,3,0,32,941,470.5,market_order,0.015,0.015,1,1,1,0.11644771295538997,0.2622619561164427,"[102, 103]",1.8.3
v183-p03-b1-e034,3,0,33,961,480.5,market_order,0.015,0.015,1,1,1,0.13416939146414245,0.2704219425658168,"[102, 103]",1.8.3
v183-p03-b1-e035,3,0,34,981,490.5,market_order,0.015,0.015,1,1,1,0.13586214751562062,0.27112387742004423,"[102, 103]",1.8.3
v183-p03-b1-e036,3,0,35,1001,500.5,market_order,0.015,0.015,-1,-1,-1,0.1338879181972144,-0.010690135943167065,"[101, 100, 99]",1.8.3
v183-p03-b1-e037,3,0,36,1021,510.5,market_order,0.015,0.015,-1,-1,-1,0.08781303614112675,-0.060810257284466374,"[100, 99]",1.8.3
v183-p03-b1-e038,3,0,37,1041,520.5,market_order,0.015,0.015,-1,-1,-1,0.05741020117206726,-0.0778292828606957,"[100, 99, 98]",1.8.3
v183-p03-b1-e039,3,0,38,1061,530.5,market_order,0.015,0.015,-1,-1,-1,0.04297958365345934,-0.09678268064095584,"[100, 99, 98]",1.8.3
v183-p03-b1-e040,3,0,39,1081,540.5,market_order,0.015,0.015,-1,-1,-1,0.03196574981861893,-0.11156443697291421,"[100, 99, 98]",1.8.3
v183-p03-b1-e041,3,0,40,1101,550.5,market_order,0.015,0.015,-1,-1,-1,0.02432813109554689,-0.12186028511163179,"[100, 99, 98]",1.8.3
v183-p03-b1-e042,3,0,41,1121,560.5,market_order,0.015,0.015,-1,-1,-1,0.01609542596347266,-0.13296405236417627,"[100, 99, 98]",1.8.3
v183-p03-b1-e043,3,0,42,1141,570.5,market_order,0.015,0.015,-1,-1,-1,-4.18553967416746e-05,-0.15456572035715974,"[99, 98]",1.8.3
v183-p03-b1-e044,3,0,43,1161,580.5,market_order,0.015,0.015,-1,-1,-1,-0.013732593599356496,-0.16104909552710514,"[99, 98]",1.8.3
v183-p03-b1-e045,3,0,44,1181,590.5,market_order,0.015,0.015,1,1,1,-0.022502889793745748,0.12616484666277594,"[100, 101, 102]",1.8.3
v183-p03-b1-e046,3,0,45,1201,600.5,market_order,0.015,0.015,1,1,1,0.012084244809547897,0.16092339077901294,"[101, 102]",1.8.3
v183-p03-b1-e047,3,0,46,1221,610.5,market_order,0.015,0.015,1,1,1,0.022950785466599035,0.1656445817588903,"[101, 102]",1.8.3
v183-p03-b1-e048,3,0,47,1241,620.5,market_order,0.015,0.015,1,1,1,0.03355459039534648,0.17034169483783543,"[101, 102]",1.8.3
v183-p03-b2-e001,3,1,0,311,155.5,market_order,0.015,0.015,1,1,0,0.008190179231124703,0.15595067440851418,"[101, 102]",1.8.3
