figure_id,aggregation_scale,aggregation_unit,mechanism,varied_parameter,perturbation_factor,clock_rate,response_rate,coupling_strength,source_amplitude,source_width,front_slope_abs,normalized_correlation,software_version
F4,0.34145488738336005,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.08070620932498607,1.0.0
F4,0.3548133892335753,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.08368245583201595,1.0.0
F4,0.36869450645195734,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.08676134053898932,1.0.0
F4,0.38311868495572887,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.0899458547245352,1.0.0
F4,0.3981071705534973,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.09323903386430477,1.0.0
F4,0.4136820402388507,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.09664395455617647,1.0.0
F4,0.42986623470822766,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.1001637310526402,1.0.0
F4,0.44668359215096304,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.10380151137489901,1.0.0
F4,0.46415888336127775,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.10756047298256244,1.0.0
F4,0.4823178482239304,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.11144381797224867,1.0.0
F4,0.5011872336272725,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.11545476777796271,1.0.0
F4,0.5207948328595465,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.11959655734582053,1.0.0
F4,0.5411695265464638,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.12387242875554683,1.0.0
F4,0.5623413251903491,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.1282856242612319,1.0.0
F4,0.5843414133735175,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.13283937872410323,1.0.0
F4,0.6072021956909883,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.1375369114105972,1.0.0
F4,0.630957344480193,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.14238141712982322,1.0.0
F4,0.6556418494179785,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.14737605668564757,1.0.0
F4,0.6812920690579615,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.15252394662011015,1.0.0
F4,0.707945784384138,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.15782814822678182,1.0.0
F4,0.7356422544596414,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.1632916558149945,1.0.0
F4,0.7644222742526002,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.1689173842086974,1.0.0
F4,0.7943282347242814,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.17470815546703267,1.0.0
F4,0.8254041852680182,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.18066668481764836,1.0.0
F4,0.8576958985908937,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.18679556579831136,1.0.0
F4,0.8912509381337459,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.19309725460758997,1.0.0
F4,0.9261187281287937,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.19957405367130743,1.0.0
F4,0.9623506263980888,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.2062280944381475,1.0.0
F4,1.0,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.21306131942526685,1.0.0
F4,1.0391223038351691,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.22007546354308583,1.0.0
F4,1.0797751623277094,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.22727203473758928,1.0.0
F4,1.122018454301963,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.23465229399852527,1.0.0
F4,1.165914401179831,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.24221723479283253,1.0.0
F4,1.2115276586285888,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.24996756199446502,1.0.0
F4,1.2589254117941675,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.25790367039450246,1.0.0
F4,1.3081774742601942,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.266025622889013,1.0.0
F4,1.3593563908785256,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.2743331284565014,1.0.0
F4,1.412537544622754,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.2828255200518952,1.0.0
F4,1.467799267622069,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.2915017325597711,1.0.0
F4,1.5252229565390183,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.3003602809657926,1.0.0
F4,1.584893192461114,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.3093992389219744,1.0.0
F4,1.6468978654828688,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.31861621789821226,1.0.0
F4,1.711328304161781,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.3280083471293127,1.0.0
F4,1.7782794100389228,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.33757225458325313,1.0.0
F4,1.8478497974222907,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.3473040491923288,1.0.0
F4,1.920141938638801,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.35719930460383154,1.0.0
F4,1.9952623149688788,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.36725304472060727,1.0.0
F4,2.073321573485954,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.3774597313138248,1.0.0
F4,2.1544346900318843,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.387813254000101,1.0.0
F4,2.23872113856834,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.3983069228822873,1.0.0
F4,2.3263050671536263,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.4089334641572072,1.0.0
F4,2.4173154808041035,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.41968501899388666,1.0.0
F4,2.5118864315095797,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.4305531459818144,1.0.0
F4,2.610157215682536,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.4415288274399125,1.0.0
F4,2.712272579332027,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.4526024798626632,1.0.0
F4,2.818382931264452,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.46376396875969617,1.0.0
F4,2.9286445646252375,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.4750026281186097,1.0.0
F4,3.043219887107722,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.4863072846874764,1.0.0
F4,3.1622776601683795,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.4976662872330482,1.0.0
F4,3.285993247600654,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.509067540882898,1.0.0
F4,3.4145488738336005,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.5204985466045976,1.0.0
F4,3.5481338923357533,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.5319464458125838,1.0.0
F4,3.6869450645195734,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.5433980700239465,1.0.0
F4,3.831186849557289,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.5548399954084915,1.0.0
F4,3.981071705534973,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.5662586019968457,1.0.0
F4,4.136820402388507,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.5776401372241409,1.0.0
F4,4.298662347082277,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.5889707833972071,1.0.0
F4,4.46683592150963,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.6002367285818635,1.0.0
F4,4.6415888336127775,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.6114242403156493,1.0.0
F4,4.823178482239304,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.6225197414623564,1.0.0
F4,5.011872336272719,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.633509887440372,1.0.0
F4,5.207948328595465,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.6443816439796883,1.0.0
F4,5.411695265464638,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.6551223644952051,1.0.0
F4,5.62341325190349,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.6657198661094017,1.0.0
F4,5.843414133735175,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.6761625033183412,1.0.0
F4,6.072021956909884,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.6864392382739231,1.0.0
F4,6.30957344480193,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.6965397066546747,1.0.0
F4,6.556418494179785,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7064542781191919,1.0.0
F4,6.812920690579615,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7161741103821041,1.0.0
F4,7.07945784384138,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.725691196023037,1.0.0
F4,7.3564225445964135,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7349984012346248,1.0.0
F4,7.644222742526002,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7440894958354587,1.0.0
F4,7.943282347242813,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7529591740163709,1.0.0
F4,8.254041852680182,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7616030654510113,1.0.0
F4,8.576958985908938,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7700177365807666,1.0.0
F4,8.91250938133745,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7782006820752096,1.0.0
F4,9.261187281287937,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7861503066671757,1.0.0
F4,9.623506263980888,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.7938658977602792,1.0.0
F4,10.0,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8013475893998171,1.0.0
F4,10.39122303835169,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8085963183789169,1.0.0
F4,10.797751623277094,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.815613773413981,1.0.0
F4,11.220184543019629,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8224023384608357,1.0.0
F4,11.659144011798311,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8289650313501464,1.0.0
F4,12.115276586285876,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8353054389933063,1.0.0
F4,12.589254117941662,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8414276504451595,1.0.0
F4,13.081774742601928,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8473361891061791,1.0.0
F4,13.593563908785242,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8530359453043571,1.0.0
F4,14.125375446227554,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8585321104181296,1.0.0
F4,14.677992676220706,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8638301135898807,1.0.0
F4,15.252229565390198,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8689355619402045,1.0.0
F4,15.848931924611142,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8738541850326592,1.0.0
F4,16.46897865482869,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.878591784164636,1.0.0
F4,17.11328304161781,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8831541868800239,1.0.0
F4,17.78279410038923,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8875472069214458,1.0.0
F4,18.478497974222908,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8917766096713365,1.0.0
F4,19.20141938638801,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8958480829784972,1.0.0
F4,19.952623149688787,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.8997672131351886,1.0.0
F4,20.73321573485954,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9035394656630011,1.0.0
F4,21.54434690031882,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9071701704856615,1.0.0
F4,22.38721138568338,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9106645110139738,1.0.0
F4,23.263050671536238,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9140275166410179,1.0.0
F4,24.173154808041012,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.917264058142055,1.0.0
F4,25.11886431509582,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9203788454897813,1.0.0
F4,26.101572156825384,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.923376427627472,1.0.0
F4,27.122725793320296,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.926261193785759,1.0.0
F4,28.183829312644548,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9290373759789272,1.0.0
F4,29.28644564625237,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9317090523697626,1.0.0
F4,30.432198871077222,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9342801512447654,1.0.0
F4,31.622776601683793,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9367544553913439,1.0.0
F4,32.85993247600654,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9391356067135836,1.0.0
F4,34.145488738336006,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9414271109622432,1.0.0
F4,35.481338923357534,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9436323424873521,1.0.0
F4,36.869450645195734,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9457545489482486,1.0.0
F4,38.31186849557285,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9477968559366027,1.0.0
F4,39.81071705534969,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9497622714836347,1.0.0
F4,41.36820402388503,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9516536904341951,1.0.0
F4,42.98662347082272,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9534738986784687,1.0.0
F4,44.668359215096345,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.955225577237575,1.0.0
F4,46.41588833612782,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.956911306202954,1.0.0
F4,48.23178482239309,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.958533568531675,1.0.0
F4,50.118723362727245,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9600947537011447,1.0.0
F4,52.07948328595465,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9615971612274126,1.0.0
F4,54.116952654646376,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9630430040516197,1.0.0
F4,56.23413251903491,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9644344117992434,1.0.0
F4,58.434141337351754,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9657734339167714,1.0.0
F4,60.72021956909884,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9670620426903448,1.0.0
F4,63.0957344480193,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9683021361507783,1.0.0
F4,65.56418494179785,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9694955408692197,1.0.0
F4,68.12920690579608,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9706440146475587,1.0.0
F4,70.79457843841374,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9717492491075449,1.0.0
F4,73.56422544596406,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9728128721824294,1.0.0
F4,76.44222742525994,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9738364505147961,1.0.0
F4,79.43282347242821,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9748214917641167,1.0.0
F4,82.5404185268019,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9757694468274283,1.0.0
F4,85.76958985908946,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9766817119764034,1.0.0
F4,89.12509381337459,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9775596309139607,1.0.0
F4,92.61187281287937,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9784044967534458,1.0.0
F4,96.23506263980887,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.9792175539232966,1.0.0
F4,100.0,clock characteristic time,coupling,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,0.98,1.0.0
F4,0.001,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,1.249375199603309e-07,1.0.0
F4,0.001039122303835169,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,1.3490179240935648e-07,1.0.0
F4,0.0010797751623277093,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,1.4566064444192645e-07,1.0.0
F4,0.001122018454301963,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,1.5727742451174667e-07,1.0.0
F4,0.0011659144011798323,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,1.6982052991746607e-07,1.0.0
F4,0.001211527658628589,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,1.833638089906387e-07,1.0.0
F4,0.0012589254117941675,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,1.9798699529781514e-07,1.0.0
F4,0.0013081774742601943,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,2.137761764013043e-07,1.0.0
F4,0.0013593563908785254,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,2.3082429992529194e-07,1.0.0
F4,0.001412537544622754,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,2.4923171989326285e-07,1.0.0
F4,0.001467799267622069,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,2.6910678653710464e-07,1.0.0
F4,0.0015252229565390183,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,2.9056648303111945e-07,1.0.0
F4,0.001584893192461114,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,3.137371128800453e-07,1.0.0
F4,0.0016468978654828688,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,3.387550419845462e-07,1.0.0
F4,0.001711328304161781,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,3.657674997258655e-07,1.0.0
F4,0.0017782794100389228,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,3.9493344375764037e-07,1.0.0
F4,0.0018478497974222907,clock characteristic time,combined,source_amplitude,0.5,1.0,0.49999999999999994,1.1283791670955126,0.5,1.0,1.0,4.2642449356037696e-07,1.0.0
